user_id,sender_group,logical_invalid_reasons,active_days_d0_28,active_days_d8_28,payment_active_days_d0_28,payment_active_days_d8_28,sent_vote_active_days_d0,sent_vote_active_days_d0_1,sent_vote_active_days_d0_3,sent_vote_active_days_d0_7,sent_vote_active_days_d0_14,sent_vote_active_days_d0_28,hackle_question_active_days_d0_7
1578494,보낸 투표 경험 무,D0-D7 Hackle 활동일수는 최대 8일,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0
1578495,보낸 투표 경험 무,D0-D7 Hackle 활동일수는 최대 8일,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0
1578497,보낸 투표 경험 무,D0-D7 Hackle 활동일수는 최대 8일,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0
1578498,보낸 투표 경험 무,D0-D7 Hackle 활동일수는 최대 8일,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0
1578502,보낸 투표 경험 무,D0-D7 Hackle 활동일수는 최대 8일,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0
1578504,보낸 투표 경험 무,D0-D7 Hackle 활동일수는 최대 8일,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0
1578505,보낸 투표 경험 무,D0-D7 Hackle 활동일수는 최대 8일,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0
1578506,보낸 투표 경험 무,D0-D7 Hackle 활동일수는 최대 8일,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0
1578507,보낸 투표 경험 무,D0-D7 Hackle 활동일수는 최대 8일,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
1578508,보낸 투표 경험 무,D0-D7 Hackle 활동일수는 최대 8일,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0
1578511,보낸 투표 경험 무,D0-D7 Hackle 활동일수는 최대 8일,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0
1578512,보낸 투표 경험 무,D0-D7 Hackle 활동일수는 최대 8일,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0
1578514,보낸 투표 경험 무,D0-D7 Hackle 활동일수는 최대 8일,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0
1578515,보낸 투표 경험 무,D0-D7 Hackle 활동일수는 최대 8일,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0
1578516,보낸 투표 경험 무,D0-D7 Hackle 활동일수는 최대 8일,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0
1578520,보낸 투표 경험 무,D0-D7 Hackle 활동일수는 최대 8일,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0
1578522,보낸 투표 경험 무,D0-D7 Hackle 활동일수는 최대 8일,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0
1578523,보낸 투표 경험 무,D0-D7 Hackle 활동일수는 최대 8일,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0
1578525,보낸 투표 경험 무,D0-D7 Hackle 활동일수는 최대 8일,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
1578526,보낸 투표 경험 무,D0-D7 Hackle 활동일수는 최대 8일,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0
1578528,보낸 투표 경험 무,D0-D7 Hackle 활동일수는 최대 8일,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0
1578529,보낸 투표 경험 무,D0-D7 Hackle 활동일수는 최대 8일,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0
1578530,보낸 투표 경험 무,D0-D7 Hackle 활동일수는 최대 8일,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0
1578531,보낸 투표 경험 무,D0-D7 Hackle 활동일수는 최대 8일,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0
1578533,보낸 투표 경험 무,D0-D7 Hackle 활동일수는 최대 8일,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0
1578534,보낸 투표 경험 무,D0-D7 Hackle 활동일수는 최대 8일,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0
1578535,보낸 투표 경험 무,D0-D7 Hackle 활동일수는 최대 8일,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0
1578536,보낸 투표 경험 무,D0-D7 Hackle 활동일수는 최대 8일,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0
1578538,보낸 투표 경험 무,D0-D7 Hackle 활동일수는 최대 8일,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0
1578540,보낸 투표 경험 무,D0-D7 Hackle 활동일수는 최대 8일,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0
1578541,보낸 투표 경험 무,D0-D7 Hackle 활동일수는 최대 8일,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0
1578542,보낸 투표 경험 무,D0-D7 Hackle 활동일수는 최대 8일,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0
1578543,보낸 투표 경험 무,D0-D7 Hackle 활동일수는 최대 8일,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0
1578547,보낸 투표 경험 무,D0-D7 Hackle 활동일수는 최대 8일,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0
1578548,보낸 투표 경험 무,D0-D7 Hackle 활동일수는 최대 8일,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0
1578552,보낸 투표 경험 무,D0-D7 Hackle 활동일수는 최대 8일,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0
1578553,보낸 투표 경험 무,D0-D7 Hackle 활동일수는 최대 8일,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0
1578556,보낸 투표 경험 무,D0-D7 Hackle 활동일수는 최대 8일,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0
1578559,보낸 투표 경험 무,D0-D7 Hackle 활동일수는 최대 8일,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0
1578560,보낸 투표 경험 무,D0-D7 Hackle 활동일수는 최대 8일,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0
1578562,보낸 투표 경험 무,D0-D7 Hackle 활동일수는 최대 8일,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0
1578563,보낸 투표 경험 무,D0-D7 Hackle 활동일수는 최대 8일,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
1578565,보낸 투표 경험 무,D0-D7 Hackle 활동일수는 최대 8일,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0
1578571,보낸 투표 경험 무,D0-D7 Hackle 활동일수는 최대 8일,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0
1578572,보낸 투표 경험 무,D0-D7 Hackle 활동일수는 최대 8일,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0
1578573,보낸 투표 경험 무,D0-D7 Hackle 활동일수는 최대 8일,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
1578575,보낸 투표 경험 무,D0-D7 Hackle 활동일수는 최대 8일,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
1578578,보낸 투표 경험 무,D0-D7 Hackle 활동일수는 최대 8일,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0
1578579,보낸 투표 경험 무,D0-D7 Hackle 활동일수는 최대 8일,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0
1578584,보낸 투표 경험 무,D0-D7 Hackle 활동일수는 최대 8일,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0
1578585,보낸 투표 경험 무,D0-D7 Hackle 활동일수는 최대 8일,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0
1578588,보낸 투표 경험 무,D0-D7 Hackle 활동일수는 최대 8일,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0
1578592,보낸 투표 경험 무,D0-D7 Hackle 활동일수는 최대 8일,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
1578593,보낸 투표 경험 무,D0-D7 Hackle 활동일수는 최대 8일,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0
1578594,보낸 투표 경험 무,D0-D7 Hackle 활동일수는 최대 8일,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0
1578596,보낸 투표 경험 무,D0-D7 Hackle 활동일수는 최대 8일,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0
1578602,보낸 투표 경험 무,D0-D7 Hackle 활동일수는 최대 8일,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0
1578603,보낸 투표 경험 무,D0-D7 Hackle 활동일수는 최대 8일,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0
1578606,보낸 투표 경험 무,D0-D7 Hackle 활동일수는 최대 8일,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0
1578607,보낸 투표 경험 무,D0-D7 Hackle 활동일수는 최대 8일,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
1578608,보낸 투표 경험 무,D0-D7 Hackle 활동일수는 최대 8일,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
1578609,보낸 투표 경험 무,D0-D7 Hackle 활동일수는 최대 8일,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0
1578610,보낸 투표 경험 무,D0-D7 Hackle 활동일수는 최대 8일,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0
1578612,보낸 투표 경험 무,D0-D7 Hackle 활동일수는 최대 8일,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0
1578613,보낸 투표 경험 무,D0-D7 Hackle 활동일수는 최대 8일,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1578614,보낸 투표 경험 무,D0-D7 Hackle 활동일수는 최대 8일,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0
1578615,보낸 투표 경험 무,D0-D7 Hackle 활동일수는 최대 8일,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0
1578617,보낸 투표 경험 무,D0-D7 Hackle 활동일수는 최대 8일,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0
1578618,보낸 투표 경험 무,D0-D7 Hackle 활동일수는 최대 8일,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0
1578627,보낸 투표 경험 무,D0-D7 Hackle 활동일수는 최대 8일,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0
1578633,보낸 투표 경험 무,D0-D7 Hackle 활동일수는 최대 8일,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0
1578639,보낸 투표 경험 무,D0-D7 Hackle 활동일수는 최대 8일,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0
1578641,보낸 투표 경험 무,D0-D7 Hackle 활동일수는 최대 8일,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0
1578642,보낸 투표 경험 무,D0-D7 Hackle 활동일수는 최대 8일,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0
1578646,보낸 투표 경험 무,D0-D7 Hackle 활동일수는 최대 8일,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0
1578650,보낸 투표 경험 무,D0-D7 Hackle 활동일수는 최대 8일,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0
1578651,보낸 투표 경험 무,D0-D7 Hackle 활동일수는 최대 8일,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0
1578652,보낸 투표 경험 무,D0-D7 Hackle 활동일수는 최대 8일,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0
1578654,보낸 투표 경험 무,D0-D7 Hackle 활동일수는 최대 8일,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0
1578655,보낸 투표 경험 무,D0-D7 Hackle 활동일수는 최대 8일,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0
1578658,보낸 투표 경험 무,D0-D7 Hackle 활동일수는 최대 8일,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0
1578661,보낸 투표 경험 무,D0-D7 Hackle 활동일수는 최대 8일,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0
1578663,보낸 투표 경험 무,D0-D7 Hackle 활동일수는 최대 8일,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
1578666,보낸 투표 경험 무,D0-D7 Hackle 활동일수는 최대 8일,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0
1578667,보낸 투표 경험 무,D0-D7 Hackle 활동일수는 최대 8일,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1578668,보낸 투표 경험 무,D0-D7 Hackle 활동일수는 최대 8일,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0
1578669,보낸 투표 경험 무,D0-D7 Hackle 활동일수는 최대 8일,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0
1578671,보낸 투표 경험 무,D0-D7 Hackle 활동일수는 최대 8일,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0
1578674,보낸 투표 경험 무,D0-D7 Hackle 활동일수는 최대 8일,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
1578689,보낸 투표 경험 무,D0-D7 Hackle 활동일수는 최대 8일,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0
1578692,보낸 투표 경험 무,D0-D7 Hackle 활동일수는 최대 8일,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0
1578693,보낸 투표 경험 무,D0-D7 Hackle 활동일수는 최대 8일,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0
1578695,보낸 투표 경험 무,D0-D7 Hackle 활동일수는 최대 8일,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0
1578696,보낸 투표 경험 무,D0-D7 Hackle 활동일수는 최대 8일,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0
1578697,보낸 투표 경험 무,D0-D7 Hackle 활동일수는 최대 8일,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
1578701,보낸 투표 경험 무,D0-D7 Hackle 활동일수는 최대 8일,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
1578702,보낸 투표 경험 무,D0-D7 Hackle 활동일수는 최대 8일,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0
1578704,보낸 투표 경험 무,D0-D7 Hackle 활동일수는 최대 8일,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0
1578706,보낸 투표 경험 무,D0-D7 Hackle 활동일수는 최대 8일,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0
1578708,보낸 투표 경험 무,D0-D7 Hackle 활동일수는 최대 8일,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0
1578711,보낸 투표 경험 무,D0-D7 Hackle 활동일수는 최대 8일,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0
1578714,보낸 투표 경험 무,D0-D7 Hackle 활동일수는 최대 8일,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0
1578715,보낸 투표 경험 무,D0-D7 Hackle 활동일수는 최대 8일,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0
1578717,보낸 투표 경험 무,D0-D7 Hackle 활동일수는 최대 8일,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0
1578722,보낸 투표 경험 무,D0-D7 Hackle 활동일수는 최대 8일,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0
1578724,보낸 투표 경험 무,D0-D7 Hackle 활동일수는 최대 8일,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0
1578726,보낸 투표 경험 무,D0-D7 Hackle 활동일수는 최대 8일,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0
1578728,보낸 투표 경험 무,D0-D7 Hackle 활동일수는 최대 8일,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
1578729,보낸 투표 경험 무,D0-D7 Hackle 활동일수는 최대 8일,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0
1578732,보낸 투표 경험 무,D0-D7 Hackle 활동일수는 최대 8일,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0
1578734,보낸 투표 경험 무,D0-D7 Hackle 활동일수는 최대 8일,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0
1578740,보낸 투표 경험 무,D0-D7 Hackle 활동일수는 최대 8일,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0
1578742,보낸 투표 경험 무,D0-D7 Hackle 활동일수는 최대 8일,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
1578743,보낸 투표 경험 무,D0-D7 Hackle 활동일수는 최대 8일,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0
1578747,보낸 투표 경험 무,D0-D7 Hackle 활동일수는 최대 8일,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0
1578758,보낸 투표 경험 무,D0-D7 Hackle 활동일수는 최대 8일,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0
1578759,보낸 투표 경험 무,D0-D7 Hackle 활동일수는 최대 8일,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
1578761,보낸 투표 경험 무,D0-D7 Hackle 활동일수는 최대 8일,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0
1578762,보낸 투표 경험 무,D0-D7 Hackle 활동일수는 최대 8일,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0
1578768,보낸 투표 경험 무,D0-D7 Hackle 활동일수는 최대 8일,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0
1578769,보낸 투표 경험 무,D0-D7 Hackle 활동일수는 최대 8일,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0
1578770,보낸 투표 경험 무,D0-D7 Hackle 활동일수는 최대 8일,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0
1578771,보낸 투표 경험 무,D0-D7 Hackle 활동일수는 최대 8일,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
1578772,보낸 투표 경험 무,D0-D7 Hackle 활동일수는 최대 8일,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0
1578774,보낸 투표 경험 무,D0-D7 Hackle 활동일수는 최대 8일,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0
1578775,보낸 투표 경험 무,D0-D7 Hackle 활동일수는 최대 8일,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0
1578777,보낸 투표 경험 무,D0-D7 Hackle 활동일수는 최대 8일,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0
1578778,보낸 투표 경험 무,D0-D7 Hackle 활동일수는 최대 8일,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
1578780,보낸 투표 경험 무,D0-D7 Hackle 활동일수는 최대 8일,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0
1578781,보낸 투표 경험 무,D0-D7 Hackle 활동일수는 최대 8일,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0
1578782,보낸 투표 경험 무,D0-D7 Hackle 활동일수는 최대 8일,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0
1578785,보낸 투표 경험 무,D0-D7 Hackle 활동일수는 최대 8일,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0
1578786,보낸 투표 경험 무,D0-D7 Hackle 활동일수는 최대 8일,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0
1578788,보낸 투표 경험 무,D0-D7 Hackle 활동일수는 최대 8일,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0
1578790,보낸 투표 경험 무,D0-D7 Hackle 활동일수는 최대 8일,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0
1578792,보낸 투표 경험 무,D0-D7 Hackle 활동일수는 최대 8일,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0
1578796,보낸 투표 경험 무,D0-D7 Hackle 활동일수는 최대 8일,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0
1578797,보낸 투표 경험 무,D0-D7 Hackle 활동일수는 최대 8일,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0
1578799,보낸 투표 경험 무,D0-D7 Hackle 활동일수는 최대 8일,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0
1578800,보낸 투표 경험 무,D0-D7 Hackle 활동일수는 최대 8일,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
1578801,보낸 투표 경험 무,D0-D7 Hackle 활동일수는 최대 8일,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0
1578802,보낸 투표 경험 무,D0-D7 Hackle 활동일수는 최대 8일,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0
1578803,보낸 투표 경험 무,D0-D7 Hackle 활동일수는 최대 8일,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0
1578804,보낸 투표 경험 무,D0-D7 Hackle 활동일수는 최대 8일,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0
1578805,보낸 투표 경험 무,D0-D7 Hackle 활동일수는 최대 8일,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0
1578808,보낸 투표 경험 무,D0-D7 Hackle 활동일수는 최대 8일,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0
1578809,보낸 투표 경험 무,D0-D7 Hackle 활동일수는 최대 8일,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0
1578811,보낸 투표 경험 무,D0-D7 Hackle 활동일수는 최대 8일,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0
1578812,보낸 투표 경험 무,D0-D7 Hackle 활동일수는 최대 8일,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0
1578813,보낸 투표 경험 무,D0-D7 Hackle 활동일수는 최대 8일,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0
1578814,보낸 투표 경험 무,D0-D7 Hackle 활동일수는 최대 8일,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0
1578816,보낸 투표 경험 무,D0-D7 Hackle 활동일수는 최대 8일,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0
1578818,보낸 투표 경험 무,D0-D7 Hackle 활동일수는 최대 8일,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0
1578820,보낸 투표 경험 무,D0-D7 Hackle 활동일수는 최대 8일,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0
1578825,보낸 투표 경험 무,D0-D7 Hackle 활동일수는 최대 8일,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0
1578826,보낸 투표 경험 무,D0-D7 Hackle 활동일수는 최대 8일,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0
1578828,보낸 투표 경험 무,D0-D7 Hackle 활동일수는 최대 8일,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0
1578833,보낸 투표 경험 무,D0-D7 Hackle 활동일수는 최대 8일,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0
1578834,보낸 투표 경험 무,D0-D7 Hackle 활동일수는 최대 8일,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0
